x33,y33,z33,x160,y160,z160,x158,y158,z158,x133,y133,z133,x153,y153,z153,x144,y144,z144,x362,y362,z362,x385,y385,z385,x387,y387,z387,x263,y263,z263,x373,y373,z373,x380,y380,z380,x61,y61,z61,x291,y291,z291,x81,y81,z81,x178,y178,z178,x13,y13,z13,x14,y14,z14,x17,y17,z17,x402,y402,z402,label
0.19431087374687195,0.4044606685638428,0.031444303691387177,0.246909037232399,0.3970351219177246,-0.013203508220613003,0.31375882029533386,0.39987561106681824,-0.02319553680717945,0.38048601150512695,0.4219409227371216,0.003494769800454378,0.32001209259033203,0.42134717106819153,-0.011686795391142368,0.2516416609287262,0.4165346622467041,-0.0019212004262953997,0.6251011490821838,0.43089163303375244,0.01479620486497879,0.6970560550689697,0.413912832736969,-0.008298292756080627,0.7610599994659424,0.42335909605026245,0.0063316780142486095,0.801235020160675,0.4402032792568207,0.05550515651702881,0.744778037071228,0.4425075948238373,0.018440360203385353,0.6815493702888489,0.4355025887489319,0.004274031147360802,0.22178426384925842,0.7298511862754822,0.05385039746761322,0.683598518371582,0.7507085800170898,0.07022762298583984,0.3522997796535492,0.7458705902099609,-0.032691650092601776,0.3505529463291168,0.7723380327224731,-0.021579761058092117,0.46289610862731934,0.756159782409668,-0.05625900998711586,0.45957472920417786,0.7872133255004883,-0.04448990896344185,0.4568547010421753,0.8338519334793091,-0.053324244916439056,0.5594163537025452,0.7823182940483093,-0.014779040589928627,Awake
0.18547654151916504,0.3774356245994568,0.05432703718543053,0.2308795154094696,0.36797231435775757,0.0039666686207056046,0.29865095019340515,0.3750501871109009,-0.011608879081904888,0.36628493666648865,0.4123896360397339,0.012151139788329601,0.3016435503959656,0.4114767611026764,0.001620019320398569,0.23489856719970703,0.40211179852485657,0.01683414913713932,0.6119542121887207,0.4402453601360321,0.001949830213561654,0.6956276893615723,0.417583167552948,-0.027252614498138428,0.769244909286499,0.43180304765701294,-0.0170644111931324,0.8061054944992065,0.4571831226348877,0.03056049346923828,0.7392491102218628,0.46564236283302307,-0.0031482516787946224,0.6716599464416504,0.4514879584312439,-0.013080255128443241,0.18339699506759644,0.7259076833724976,0.0642862617969513,0.5863891243934631,0.7752894759178162,0.04907281696796417,0.29407164454460144,0.7592841386795044,-0.02396380342543125,0.29299110174179077,0.7585718631744385,-0.01731991022825241,0.38418301939964294,0.7766064405441284,-0.05237125605344772,0.3839572072029114,0.7757842540740967,-0.04558588191866875,0.37315866351127625,0.830094575881958,-0.04915684461593628,0.475581556558609,0.7801821231842041,-0.02560202032327652,Awake
0.1925554871559143,0.4294687509536743,0.07245972007513046,0.23297756910324097,0.41508039832115173,0.02234155498445034,0.29424092173576355,0.4109121561050415,0.006305759772658348,0.3629302978515625,0.4291427433490753,0.027136437594890594,0.3060273826122284,0.4295191466808319,0.016489125788211823,0.24498507380485535,0.4313357472419739,0.032376304268836975,0.6048128604888916,0.415584921836853,0.010851823724806309,0.6719475388526917,0.39374813437461853,-0.01752299629151821,0.7359566688537598,0.3953210115432739,-0.00936059094965458,0.7809740304946899,0.4061909019947052,0.035954199731349945,0.7233678102493286,0.4108438491821289,0.0017225304618477821,0.6600929498672485,0.4114389419555664,-0.006617497652769089,0.25576111674308777,0.7286556959152222,0.07428815960884094,0.7325831055641174,0.7132472395896912,0.05051495507359505,0.37967801094055176,0.7388088703155518,-0.03387384116649628,0.38487547636032104,0.7781209945678711,-0.014183984138071537,0.4921475946903229,0.7426067590713501,-0.06982464343309402,0.49493807554244995,0.7875503301620483,-0.048848506063222885,0.4964216947555542,0.830236554145813,-0.06303837895393372,0.6032641530036926,0.771598219871521,-0.02550497278571129,Awake
0.20314350724220276,0.40041565895080566,0.08926618844270706,0.2451670616865158,0.3823947310447693,0.041080281138420105,0.3114185631275177,0.3816174268722534,0.02596299722790718,0.3805786967277527,0.40970689058303833,0.04470108449459076,0.31689298152923584,0.41516903042793274,0.03181970864534378,0.25166353583335876,0.4138115346431732,0.04699184000492096,0.6126671433448792,0.4111381769180298,0.030986886471509933,0.6948328018188477,0.3850194215774536,0.005793142132461071,0.7660806179046631,0.3910210132598877,0.014102784916758537,0.8087055683135986,0.41203573346138,0.0581885501742363,0.7528153657913208,0.42349377274513245,0.02089570090174675,0.6826364994049072,0.4192497730255127,0.012270018458366394,0.22642767429351807,0.70573490858078,0.05016687512397766,0.7189971208572388,0.7243671417236328,0.029548780992627144,0.35744670033454895,0.7189338207244873,-0.058715447783470154,0.3590806722640991,0.7830655574798584,-0.03337198868393898,0.4747312664985657,0.7301506996154785,-0.09440211206674576,0.47329404950141907,0.8007359504699707,-0.06721586734056473,0.4718489646911621,0.8449373841285706,-0.0843677967786789,0.585657000541687,0.7928026914596558,-0.043574634939432144,Awake
0.20618796348571777,0.38726380467414856,0.03576838970184326,0.25024035573005676,0.3661237359046936,-0.004628035705536604,0.32544422149658203,0.36271053552627563,-0.00986644346266985,0.40645620226860046,0.401496946811676,0.017967646941542625,0.3419831395149231,0.4128350019454956,-0.0017810309072956443,0.26837003231048584,0.4177927076816559,0.003458143677562475,0.6474871039390564,0.40625715255737305,0.04696061834692955,0.7271811962127686,0.36853718757629395,0.03209349885582924,0.7989457249641418,0.37470299005508423,0.05083823204040527,0.8374564051628113,0.4017401337623596,0.10004855692386627,0.7786145210266113,0.4254169464111328,0.05725746974349022,0.7099335193634033,0.41711002588272095,0.03878331556916237,0.34798872470855713,0.7602816224098206,-0.008231298066675663,0.6959748268127441,0.7675454616546631,0.031773075461387634,0.45054638385772705,0.7651553750038147,-0.061194438487291336,0.45192602276802063,0.7656184434890747,-0.06682633608579636,0.5355775356292725,0.7720380425453186,-0.07078399509191513,0.5356180667877197,0.7717387676239014,-0.07752431929111481,0.5354536771774292,0.8257375955581665,-0.08948571234941483,0.6097930669784546,0.7683194875717163,-0.048749007284641266,Awake
0.2253861129283905,0.35165536403656006,0.01550308521836996,0.27206069231033325,0.33284369111061096,-0.02689199149608612,0.3467395305633545,0.33557790517807007,-0.03266632556915283,0.42436903715133667,0.38122907280921936,-0.0022896670270711184,0.3583747148513794,0.3857930302619934,-0.021643875166773796,0.28526434302330017,0.3838132917881012,-0.01644236035645008,0.6708881855010986,0.3966865539550781,0.027260001748800278,0.7529025077819824,0.3671487271785736,0.010036351159214973,0.8261362314224243,0.3764727711677551,0.029465509578585625,0.8645157814025879,0.4015039801597595,0.08091720193624496,0.806301474571228,0.42128559947013855,0.038339897990226746,0.7354155778884888,0.4104596972465515,0.019722314551472664,0.29539936780929565,0.7255021333694458,0.033709220588207245,0.7139958143234253,0.7561853528022766,0.07595217972993851,0.41161707043647766,0.7207944989204407,-0.04710844159126282,0.41123682260513306,0.7893674373626709,-0.030555523931980133,0.5203548669815063,0.7337436676025391,-0.06355290114879608,0.515323281288147,0.8106972575187683,-0.04567418247461319,0.5127518177032471,0.863141655921936,-0.05342419072985649,0.6095600128173828,0.8035818338394165,-0.010754306800663471,Awake
0.21911880373954773,0.36310428380966187,0.03977498784661293,0.2615528106689453,0.347849041223526,-0.0034961914643645287,0.33484983444213867,0.3501012921333313,-0.012789585627615452,0.4118238091468811,0.3884866535663605,0.013111083768308163,0.3448217213153839,0.3961619436740875,-0.002873127581551671,0.2724076211452484,0.39509713649749756,0.005743840709328651,0.6512650847434998,0.401637464761734,0.026241829618811607,0.7353043556213379,0.3732564449310303,0.006435099523514509,0.8089826107025146,0.3849201798439026,0.02188868820667267,0.847102165222168,0.41280126571655273,0.06922157853841782,0.7843770980834961,0.4304613471031189,0.030284740030765533,0.71445232629776,0.4172115921974182,0.015568451955914497,0.30787405371665955,0.7333908081054688,0.020684389397501945,0.6760171055793762,0.7664003968238831,0.038089510053396225,0.40964215993881226,0.7261260151863098,-0.051669903099536896,0.4076881408691406,0.775140643119812,-0.04234156385064125,0.49945908784866333,0.7336493730545044,-0.06904111802577972,0.49435481429100037,0.7898348569869995,-0.0593009777367115,0.49107712507247925,0.8410127758979797,-0.06149755418300629,0.5773280262947083,0.7899065017700195,-0.034386347979307175,Awake
0.20765173435211182,0.3619817793369293,0.033946871757507324,0.24860841035842896,0.35080787539482117,-0.012947573326528072,0.32175278663635254,0.3537461459636688,-0.025370534509420395,0.3983752131462097,0.39289119839668274,0.0010871137492358685,0.33377474546432495,0.40191522240638733,-0.011395754292607307,0.2612746059894562,0.39982911944389343,-6.70824374537915e-05,0.6321913599967957,0.4184233546257019,0.004032809287309647,0.7173945307731628,0.389181524515152,-0.020683251321315765,0.7867687940597534,0.4003765285015106,-0.006995460018515587,0.823514461517334,0.4261867105960846,0.04081638157367706,0.7609989643096924,0.44690775871276855,0.005604232661426067,0.692895770072937,0.4339478611946106,-0.007037303410470486,0.2879135012626648,0.7297087907791138,0.045494526624679565,0.6433864831924438,0.7679517269134521,0.04933946207165718,0.38118064403533936,0.751642107963562,-0.020488934591412544,0.37984663248062134,0.752009391784668,-0.02719523385167122,0.4582764804363251,0.767533540725708,-0.03854261338710785,0.4571598470211029,0.7675747275352478,-0.04636915400624275,0.45020654797554016,0.8212077021598816,-0.05075767636299133,0.5427869558334351,0.7685593962669373,-0.024893905967473984,Awake
0.19414669275283813,0.3597995936870575,0.028480317443609238,0.23928028345108032,0.3401021957397461,-0.014206312596797943,0.31452077627182007,0.34178322553634644,-0.02170897275209427,0.3961855173110962,0.38443470001220703,0.005370678845793009,0.33123016357421875,0.3907252848148346,-0.012232979759573936,0.25666993856430054,0.39107343554496765,-0.004966257140040398,0.6388049721717834,0.39604538679122925,0.02492680214345455,0.7194533348083496,0.3634273409843445,0.006240298040211201,0.790833592414856,0.3718103766441345,0.02266952022910118,0.8294491767883301,0.39716795086860657,0.07181638479232788,0.7717634439468384,0.41798317432403564,0.03146880865097046,0.7029216289520264,0.4102606773376465,0.015276964753866196,0.24962812662124634,0.6884851455688477,0.04514162242412567,0.7118158936500549,0.7190918922424316,0.07269591093063354,0.37414786219596863,0.6898325681686401,-0.04695858061313629,0.3753829598426819,0.7645121216773987,-0.025157222524285316,0.4907342195510864,0.7029963731765747,-0.06953921914100647,0.48727771639823914,0.7855125069618225,-0.046171389520168304,0.4868297278881073,0.8338822722434998,-0.05621512606739998,0.5923709869384766,0.7780629992485046,-0.01264534704387188,Awake
0.16442543268203735,0.3663349151611328,0.048071783035993576,0.20657950639724731,0.34632235765457153,0.002188837854191661,0.2810918688774109,0.3436627984046936,-0.009337765164673328,0.36167973279953003,0.3841856122016907,0.01562514156103134,0.29270094633102417,0.3983137607574463,-0.00022517824254464358,0.21933704614639282,0.39912986755371094,0.010291853919625282,0.6194508671760559,0.38906484842300415,0.02177138440310955,0.6995161175727844,0.34812742471694946,0.00038259755820035934,0.7695711851119995,0.35269567370414734,0.015027585439383984,0.8109527826309204,0.37825024127960205,0.06314995884895325,0.7520503997802734,0.40305688977241516,0.022836783900856972,0.6833139657974243,0.39955219626426697,0.009108937345445156,0.28680163621902466,0.7203194499015808,0.040908895432949066,0.7211323976516724,0.7184318900108337,0.05156774818897247,0.39359232783317566,0.7108380198478699,-0.04922421649098396,0.39947524666786194,0.7856858968734741,-0.03074069507420063,0.49895280599594116,0.7160271406173706,-0.0725727304816246,0.5019543170928955,0.8006414175033569,-0.05284852162003517,0.5031076073646545,0.8500840663909912,-0.060753900557756424,0.6052820086479187,0.7848819494247437,-0.024924172088503838,Awake
0.15208715200424194,0.42068785429000854,0.08159065246582031,0.19189611077308655,0.39547038078308105,0.0335688516497612,0.26330438256263733,0.3870118260383606,0.01798759028315544,0.3429110050201416,0.4180535078048706,0.03810913488268852,0.27994608879089355,0.43843647837638855,0.025868810713291168,0.21054011583328247,0.4490487575531006,0.040642522275447845,0.6039620041847229,0.4059445261955261,0.025470826774835587,0.6811484098434448,0.36108189821243286,0.0003886657359544188,0.753078043460846,0.3604801893234253,0.010163458995521069,0.8005061149597168,0.38289207220077515,0.054326899349689484,0.742306649684906,0.41450875997543335,0.017721612006425858,0.6711143851280212,0.41480356454849243,0.008453473448753357,0.3368554413318634,0.7837017178535461,0.021716492250561714,0.6981552839279175,0.7669325470924377,0.0051541514694690704,0.43174752593040466,0.7823585867881775,-0.05013679713010788,0.43163421750068665,0.7837134003639221,-0.054482508450746536,0.5113963484764099,0.783316433429718,-0.07306533306837082,0.510918915271759,0.7842369675636292,-0.07834088057279587,0.5165154933929443,0.8399031162261963,-0.0896107479929924,0.5938715934753418,0.7753814458847046,-0.06156289950013161,Awake
0.16068428754806519,0.3672746419906616,0.0711432546377182,0.20731845498085022,0.34908729791641235,0.02552940882742405,0.28282710909843445,0.35011905431747437,0.012731815688312054,0.36011847853660583,0.3892524242401123,0.034234873950481415,0.2895563244819641,0.3994888663291931,0.01928502880036831,0.21538686752319336,0.3975774049758911,0.031535420566797256,0.620168149471283,0.39994126558303833,0.0321081206202507,0.6981729865074158,0.36568474769592285,0.010286197997629642,0.7661442756652832,0.37449365854263306,0.022115973755717278,0.806840181350708,0.4009566903114319,0.06716006249189377,0.7446101903915405,0.42190614342689514,0.028185991570353508,0.6790643930435181,0.41280800104141235,0.01678486540913582,0.2354464828968048,0.6986397504806519,0.03262167051434517,0.6910859942436218,0.7264468669891357,0.03020056150853634,0.3538912236690521,0.6970397233963013,-0.05797886103391647,0.3514377474784851,0.7664992809295654,-0.04485730081796646,0.4635707139968872,0.7074956297874451,-0.08464314043521881,0.4572283625602722,0.7844892740249634,-0.07103361934423447,0.4554416835308075,0.8293323516845703,-0.08590753376483917,0.5653258562088013,0.7783569097518921,-0.045207396149635315,Awake
0.18490540981292725,0.3639935255050659,0.05042852833867073,0.22857314348220825,0.34548449516296387,0.005824638996273279,0.30110523104667664,0.34435999393463135,-0.004892723169177771,0.37833118438720703,0.3783315420150757,0.019860461354255676,0.314735472202301,0.39028432965278625,0.004366849549114704,0.24363359808921814,0.39309799671173096,0.014526859857141972,0.6278205513954163,0.38644424080848694,0.026950685307383537,0.7102792859077454,0.3527628779411316,0.005845518317073584,0.7806443572044373,0.3600115180015564,0.019967645406723022,0.8212727308273315,0.38489487767219543,0.06694043427705765,0.759724497795105,0.40863603353500366,0.02830297313630581,0.6905090808868408,0.4007420539855957,0.0147008141502738,0.2906012535095215,0.7208883762359619,0.025608425959944725,0.695105791091919,0.7383890748023987,0.03557953983545303,0.3986061215400696,0.7173594832420349,-0.04688388481736183,0.39753782749176025,0.7671471834182739,-0.045935820788145065,0.49522194266319275,0.7239367961883545,-0.06636826694011688,0.49315157532691956,0.7809261083602905,-0.06602880358695984,0.4900916814804077,0.8309455513954163,-0.07743523269891739,0.5885191559791565,0.7738649845123291,-0.04089285433292389,Awake
0.17503491044044495,0.37515848875045776,0.015052638947963715,0.21799588203430176,0.3571857810020447,-0.03250643610954285,0.2942919135093689,0.35928693413734436,-0.04400032013654709,0.37533438205718994,0.4008995294570923,-0.015414705500006676,0.3076764941215515,0.4077504277229309,-0.028793875128030777,0.23354214429855347,0.4073023796081543,-0.01863538660109043,0.623375654220581,0.4039453864097595,-0.006864641793072224,0.7115218043327332,0.3678545355796814,-0.0311378613114357,0.7893050909042358,0.37388744950294495,-0.015767887234687805,0.8295396566390991,0.3969153165817261,0.034370552748441696,0.7675473093986511,0.42257362604141235,-0.002519134897738695,0.692375898361206,0.4147191047668457,-0.016536923125386238,0.28271764516830444,0.7126601934432983,0.0769304484128952,0.6964726448059082,0.7308759093284607,0.08906526863574982,0.38782232999801636,0.7226547002792358,-0.013127347454428673,0.3908941149711609,0.7819176912307739,0.0013673692010343075,0.4874100685119629,0.7368348836898804,-0.0366087406873703,0.4861142337322235,0.8039057850837708,-0.021160166710615158,0.48290541768074036,0.8545955419540405,-0.02446984313428402,0.5827866792678833,0.7899940013885498,0.007182477507740259,Awake
